id,title,author,content,dynasty
890,登梅冈望金陵，赠族侄高座寺僧中孚,李白,钟山抱金陵，霸气昔腾发。天开帝王居，海色照宫阙。群峰如逐鹿，奔走相驰突。江水九道来，云端遥明没。时迁大运去，龙虎势休歇。我来属天清，登览穷楚越。吾宗挺禅伯，特秀鸾凤骨。众星罗青天，明者独有月。冥居顺生理，草木不剪伐。烟窗引蔷薇，石壁老野蕨。吴风谢安屐，白足傲履袜。几宿一下山，萧然忘干谒。谈经演金偈，降鹤舞海雪。时闻天香来，了与世事绝。佳游不可得，春风惜远别。赋诗留岩屏，千载庶不灭。,唐
891,登梅冈望金陵赠族侄高座寺僧中孚,李白,钟山抱金陵，霸气昔腾发。天开帝王居，海色照宫阙。群峰如逐鹿，奔走相驰突。江水九道来，云端遥明没。时迁大运去，龙虎势休歇。我来属天清，登览穷楚越。吾宗挺禅伯，特秀鸾凤骨，萧然忘干谒。谈经演金偈，降鹤舞海雪。时闻天香来，了与世事绝。佳游不可得，春风惜远别。赋诗留岩屏，千载庶不灭。,唐
892,登瓦官寺阁,李白,晨登瓦官阁，极眺金陵城。钟山对北户，淮水入南荣。漫漫雨花落，嘈嘈天乐鸣。两廊振法鼓，四角吹风筝。杳无动，神扶万栱倾。灵光一向贵，长此镇吴京。,唐
893,东山吟,李白,携妓东土山，怅然悲谢安。我妓今朝如花月，他妓古坟荒草寒。白鸡梦后三百岁，洒酒浇君同所欢。酣来自作青海舞，秋风吹落紫绮冠。彼亦一时，此亦一时，浩浩洪流之咏何必奇。,唐
894,对酒·其三,李白,蒲萄酒，金叵罗，吴姬十五细马驮。青黛画眉红锦靴，道字不正娇唱歌。玳瑁筵中怀里醉，芙蓉帐底奈君何。,唐
895,姑孰十咏。丹阳湖,李白,湖与元气连，风波浩难止。天外贾客归，云间片帆起。龟游莲叶上，鸟宿芦花里。少女棹归舟，歌声逐流水。,唐
896,姑孰十咏·丹阳湖,李白,湖与元气连，风波浩难止。天外贾客归，云间片帆起。龟游莲叶上，鸟宿芦花里。少女棹归舟，歌声逐流水。,唐
897,古风,李白,代马不思越，越禽不恋燕。情性有所习，土风固其然。昔别雁门关，今戍龙庭前。惊沙乱海日，飞雪迷胡天。虮虱生虎鹖，心魂逐旌旃。苦战功不赏，忠诚难可宣。谁怜李飞将，白首没三边。,唐
898,古风·大雅久不作,李白,大雅久不作，吾衰竟谁陈。王风委蔓草，战国多荆榛。龙虎相啖食，兵戈逮狂秦。正声何微茫，哀怨起骚人。扬马激颓波，开流荡无垠。废兴虽万变，宪章亦已沦。自从建安来，绮丽不足珍。圣代复元古，垂衣贵清真。群才属休明，乘运共跃鳞。文质相炳焕，众星罗秋旻。我志在删述，垂辉映千春。希圣如有立，绝笔于获麟。,唐
899,古风·其三十七,李白,燕臣昔恸哭，五月飞秋霜。庶女号苍天，震风击齐堂。精诚有所感，造化为悲伤。而我竟何辜，远身金殿傍。浮云蔽紫闼，白日难回光。群沙秽明珠，众草凌孤芳。古来共叹息，流泪空沾裳。,唐
900,古风·其三十五,李白,丑女来效颦，还家惊四邻。寿陵失本步，笑杀邯郸人。一曲斐然子，雕虫丧天真。棘刺造沐猴，三年费精神。功成无所用，楚楚且华身。大雅思文王，颂声久崩沦。安得郢中质，一挥成斧斤。,唐
901,古风·其十四,李白,胡关饶风沙，萧索竟终古。木落秋草黄，登高望戎虏。荒城空大漠，边邑无遗堵。白骨横千霜，嵯峨蔽榛莽。借问谁凌虐，天骄毒威武。赫怒我圣皇，劳师事鼙鼓。阳和变杀气，发卒骚中土。三十六万人，哀哀泪如雨。且悲就行役，安得营农圃。不见征戍儿，岂知关山苦⑴。李牧今不在，边人饲豺虎。,唐
902,挂席江上待月有怀,李白,待月月未出，望江江自流。倏忽城西郭，青天悬玉钩。素华虽可揽，清景不可游。耿耿金波里，空瞻鳷鹊楼。,唐
903,横江词六首·其二,李白,海潮南去过浔阳，牛渚由来险马当。横江欲渡风波恶，一水牵愁万里长。,唐
904,横江词六首·其六,李白,月晕天风雾不开，海鲸东蹙百川迥。惊波一起三山动，公无渡河归去来。,唐
905,横江词六首·其三,李白,横江西望阻西秦，汉水东连扬子津。白浪如山哪可渡，狂风愁杀峭帆人。,唐
906,横江词六首·其四,李白,海神来过恶风迥，浪打天门石壁开。浙江八月何如此，涛似连山喷雪来!,唐
907,横江词六首·其五,李白,横江馆前津吏迎，向余东指海云生。郎今欲渡缘何事？如此风波不可行。,唐
908,横江词六首·其一,李白,人道横江好，侬道横江恶。一风三日吹倒山，白浪高于瓦官阁。,唐
909,寄崔侍御,李白,宛溪霜夜听猿愁，去国长如不系舟。独怜一雁飞南海，却羡双溪解北流。高人屡解陈蕃榻，过客难登谢脁楼。此处别离同落叶，朝朝分散敬亭秋。,唐
910,寄当涂赵少府炎,李白,晚登高楼望，木落双江清。寒山饶积翠，秀色连州城。目送楚云尽，心悲胡雁声。相思不可见，回首故人情。,唐
911,寄东鲁二稚子,李白,吴地桑叶绿，吴蚕已三眠。我家寄东鲁，谁种龟阴田。春事已不及，江行复茫然。南风吹归心，飞堕酒楼前。楼东一株桃，枝叶拂青烟。此树我所种，别来向三年。桃今与楼齐，我行尚未旋。娇女字平阳，折花倚桃边。折花不见我，泪下如流泉。小儿名伯禽，与姊亦齐肩。双行桃树下，抚背复谁怜。念此失次第，肝肠日忧煎。裂素写远意，因之汶阳川⑴。,唐
912,寄东鲁二稚子（在金陵作）,李白,吴地桑叶绿，吴蚕已三眠。我家寄东鲁，谁种龟阴田。春事已不及，江行复茫然。南风吹归心，飞堕酒楼前。楼东一株桃，枝叶拂青烟。此树我所种，别来向三年。桃今与楼齐，我行尚未旋。娇女字平阳，折花倚桃边。折花不见我，泪下如流泉。小儿名伯禽，与姊亦齐肩。双行桃树下，抚背复谁怜。念此失次第，肝肠日忧煎。裂素写远意，因之汶阳川。,唐
913,寄韦南陵冰，余江上乘兴访之，遇寻颜尚书，笑有此赠,李白,南船正东风，北船来自缓。江上相逢借问君，语声未了风吹断。闻君携伎访情人，应为尚书不顾身。堂上三千珠履客，瓮中百斛金陵春。恨我阻此乐，淹留楚江滨月色醉远客，山花开欲燃。春风狂杀人，一日剧三年。乘兴嫌太迟，焚却子猷船。梦见五柳枝，已堪挂马鞭。何日到彭泽，长歌陶令前?,唐
914,江南春怀,李白,青春几何时，黄鸟鸣不歇。天涯失乡路，江外老华发。心飞秦塞云，影滞楚关月。身世殊烂漫，田园久芜没。岁晏何所从，长歌谢金阙。,唐
915,江宁杨利物画赞,李白,太华高岳，三峰倚天。洪波经海，百代生贤。为夔为龙，廓土济川。赵城开国，玉树凌烟。笔鼓元化，形分自然。明珠独转，秋月孤悬。作宰作程，摧刚挫坚。德合窈冥，声播兰荃。鸿渐麟阁，英图可传。,唐
916,江上送女道士褚三清游南岳,李白,吴江女道士，头戴莲花巾。霓衣不湿雨，特异阳台云。足下远游履，凌波生素尘。寻仙向南岳，应见魏夫人。,唐
917,金陵白下亭留别,李白,驿亭三杨树，正当白下门。吴烟暝长条，汉水啮古根。向来送行处，回首阻笑言。别后若见之，为余一攀翻。,唐
918,金陵白杨十字巷,李白,白杨十字巷，北夹湖沟道。不见吴时人，空生唐年草。天地有反覆，宫城尽倾倒。六帝馀古丘，樵苏泣遗老。,唐
919,金陵城西楼月下吟,李白,金陵夜寂凉风发，独上高楼望吴越。白云映水摇空城，白露垂珠滴秋月。月下沈吟久不归，古来相接眼中稀。解道澄江净如练，令人长忆谢玄晖。,唐
920,金陵凤凰台置酒,李白,置酒延落景，金陵凤凰台。长波写万古，心与云俱开。借问往昔时，凤凰为谁来。凤凰去已久，正当今日回。明君越羲轩，天老坐三台。豪士无所用，弹弦醉金罍。东风吹山花，安可不尽杯。六帝没幽草，深宫冥绿苔。置酒勿复道，歌钟但相催。,唐
921,金陵歌，送别范宣,李白,石头巉岩如虎踞，凌波欲过沧江去。钟山龙盘走势来，秀色横分历阳树。四十馀帝三百秋，功名事迹随东流。白马小儿谁家子，泰清之岁来关囚。金陵昔时何壮哉，席卷英豪天下来。冠盖散为烟雾尽，金舆玉座成寒灰。扣剑悲吟空咄嗟，梁陈白骨乱如麻。天子龙沉景阳井，谁歌玉树后庭花。此地伤心不能道，目下离离长春草。送尔长江万里心，他年来访南山老。,唐
922,金陵歌送别范宣,李白,石头巉岩如虎踞，凌波欲过沧江去。钟山龙盘走势来，秀色横分历阳树。四十馀帝三百秋，功名事迹随东流。白马小儿谁家子，泰清之岁来关囚。,唐
923,金陵江上遇蓬池隐者,李白,心爱名山游，身随名山远。罗浮麻姑台，此去或未返。遇君蓬池隐，就我石上饭。空言不成欢，强笑惜日晚。绿水向雁门，黄云蔽龙山。叹息两客鸟，裴回吴越间。共语一执手，留连夜将久。解我紫绮裘，且换金陵酒。酒来笑复歌，兴酣乐事多。水影弄月色，清光奈愁何。明晨挂帆席，离恨满沧波。,唐
924,金陵江上遇蓬池隐者（时于落星石上以紫绮裘换酒为欢）,李白,心爱名山游，身随名山远。罗浮麻姑台，此去或未返。遇君蓬池隐，就我石上饭。空言不成欢，强笑惜日晚。绿水向雁门，黄云蔽龙山。叹息两客鸟，裴回吴越间。共语一执手，留连夜将久。解我紫绮裘，且换金陵酒。酒来笑复歌，兴酣乐事多。水影弄月色，清光奈愁何。明晨挂帆席，离恨满沧波。,唐
925,金陵酒肆留别,李白,风吹柳花满店香，吴姬压酒唤客尝。金陵子弟来相送，欲行不行各尽觞。请君试问东流水，别意与之谁短长。,唐
926,金陵名僧公粉图慈亲赞,李白,神妙不死，惜生此身，托体明淑，而称厥亲。粉为造化，笔写天真。貌古雪松，心空世尘。文伯之母，可以为邻。,唐
927,金陵三首,李白,晋家南渡日，此地旧长安。地即帝王宅，山为龙虎盘。金陵空壮观，天堑净波澜。醉客回桡去，吴歌且自欢。地拥金陵势，城回江水流。当时百万户，夹道起朱楼。亡国生春草，离宫没古丘。空馀后湖月，波上对江州。六代兴亡国，三杯为尔歌。苑方秦地少，山似洛阳多。古殿吴花草，深宫晋绮罗。并随人事灭，东逝与沧波。,唐
928,金陵三首·其二,李白,地拥金陵势，城回江州。,唐
929,金陵三首·其三,李白,六代兴亡国，三杯为尔歌。苑方秦地少沧波。,唐
930,金陵三首·其一,李白,晋家南渡日，此地旧。,唐
931,金陵送张十一再游东吴,李白,张翰黄花句，风流五百年。谁人今继作，夫子世称贤。再动游吴棹，还浮入海船。春光白门柳，霞色赤城天。去国难为别，思归各未旋。空馀贾生泪，相顾共凄然。,唐
932,金陵听韩侍御吹笛,李白,韩公吹玉笛，倜傥流英音。风吹绕钟山，万壑皆龙吟。王子停凤管，师襄掩瑶琴。馀韵度江去，天涯安可寻。,唐
933,金陵望汉江,李白,汉江回万里，派作九龙盘。横溃豁中国，崔嵬飞迅湍。六帝沦亡后，三吴不足观。我君混区宇，垂拱众流安。今日任公子，沧浪罢钓竿。,唐
934,金陵新亭,李白,金陵风景好，豪士集新亭。举目山河异，偏伤周顗情。四坐楚囚悲，不忧社稷倾。王公何慷慨，千载仰雄名。,唐
935,金陵与诸贤送权十一序,李白,斯高柄秦，赢世不二；三杰伏草，与汉并出。莽夷朱晖，耿邓乃起。自古英达，未必尽用于当年。去就之理，在大运尔。我君六叶继圣，熙乎玄风；三清垂拱，穆然紫极。天人其一哉！所以青云豪士，散在商钓，四坐明哲，皆清朝旅人。吾希风广成，荡漾浮世。素受宝诀，为三十六帝之外臣。即四明逸老贺老章呼余为谪仙人，盖实录耳。而尝采姹女于江华，收河车于清溪，与天水权昭夷服勤炉火之业久矣。之子也，冲恬渊静，翰才峻发。白每一篇一札，皆昭夷之所操。吁！舍我而南，若折羽翼。时岁律寒苦，天风枯声。云帆涉汉，冏若绝雷。举目四顾，霜天峥嵘。衔杯叙离，群子赋诗以出饯，酒仙翁李白辞。,唐
936,口号（一作口号留别金陵诸公）,李白,食出野田美，酒临远水倾。东流若未尽，应见别离情。,唐
937,劳劳亭,李白,天下伤心处，劳劳送客亭。春风知别苦，不遣柳条青。,唐
938,劳劳亭歌,李白,金陵劳劳送客堂，蔓草离离生道傍。古情不尽东流水，此地悲风愁白杨。我乘素舸同康乐，朗咏清川飞夜霜。昔闻牛渚吟五章，今来何谢袁家郎。苦竹寒声动秋月，独宿空帘归梦长。,唐
939,梁园吟,李白,我浮黄河去京阙，挂席欲进波连山。天长水阔厌远涉，访古始及平台间。平台为客忧思多，对酒遂作梁园歌。却忆蓬池阮公咏，因吟“渌水扬洪波”。洪波浩荡迷旧国，路远西归安可得！人生达命岂暇愁，且饮美酒登高楼。平头奴子摇大扇，五月不热疑清秋。玉盘杨梅为君设，吴盐如花皎白雪。持盐把酒但饮之，莫学夷齐事高洁。昔人豪贵信陵君，今人耕种信陵坟。荒城虚照碧山月，古木尽入苍梧云。梁王宫阙今安在？枚马先归不相待。舞影歌声散绿池，空馀汴水东流海。沉吟此事泪满衣，黄金买醉未能归。连呼五白行六博，分曹赌酒酣驰晖。歌且谣，意方远。东山高卧时起来，欲济苍生未应晚。,唐
940,留别曹南群官之江南,李白,我昔钓白龙，放龙溪水傍。道成本欲去，挥手凌苍苍。时来不关人，谈笑游轩皇。献纳少成事，归休辞建章。十年罢西笑，览镜如秋霜。闭剑琉璃匣，炼丹紫翠房。身佩豁落图，腰垂虎鞶囊。仙人驾彩凤，志在穷遐荒。恋子四五人，裴回未翱翔。东流送白日，骤歌兰蕙芳。仙宫两无从，人间久摧藏。范蠡说句践，屈平去怀王。飘飘紫霞心，流浪忆江乡。愁为万里别，复此一衔觞。淮水帝王州，金陵绕丹阳。楼台照海色，衣马摇川光。及此北望君，相思泪成行。朝云落梦渚，瑶草空高堂。帝子隔洞庭，青枫满潇湘。怀君路绵邈，览古情凄凉。登岳眺百川，杳然万恨长。知恋峨眉去，弄景偶骑羊。,唐
941,留别金陵诸公,李白,海水昔飞动，三龙纷战争。钟山危波澜，倾侧骇奔鲸。黄旗一扫荡，割壤开吴京。六代更霸王，遗迹城。至今秦淮间，礼乐秀群英。地扇邹鲁学，诗腾颜谢名。五月金陵西，祖余白下亭。欲寻庐峰顶，先绕汉水行。香炉紫烟灭，瀑布落太清。若攀星辰去，挥手缅含情。,唐
942,陌上赠美人,李白,骏马骄行踏落花，垂鞭直拂五云车。美人一笑褰珠箔，遥指红楼是妾家。,唐
